quarter;data;instytucja;fundusz;DATA_fundusz;typ_aktywa;emitent_full;market cap;shares_no
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Depozyt/Gotówka;Bank Handlowy w Warszawie S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Depozyt/Gotówka;Bank Handlowy w Warszawie S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Depozyt/Gotówka;Bank Handlowy w Warszawie S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Alior Bank S.A.;14419688306;87608,83576
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Allegro.eu S.A.;32785188540;276344,481
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Asseco Poland S.A.;18957269205;34265,06173
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Banco Santander S.A.;6,24146E+11;57740,25204
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Bank Millennium S.A.;20173107594;338367,0216
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Bank Pekao S.A.;53832603973;69141,78479
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Benefit Systems S.A.;11586657420;3149,982291
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;BNP Paribas Bank Polska S.A.;#VALUE!;#VALUE!
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Budimex S.A.;16283096504;6101,089197
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;CCC S.A.;8428916922;10654,76405
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;CD Projekt S.A.;24078432910;37688,01199
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Compremum S.A.;52010652,04;348876,9569
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Cyber_Folks S.A.;3154766400;21658,82665
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;DataWalk S.A.;583338562,8;36577,04947
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Diagnostyka S.A.;3048169563;18284,95749
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Dino Polska S.A.;40539540000;230572,4106
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Grupa Kęty S.A.;8989870428;6572,491637
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Grupa Pracuj S.A.;128480000;538423,0727
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;ING Bank Śląski S.A.;44429150000;24588,41772
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;KGHM Polska Miedź S.A.;56160000000;37399,15139
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Kruk S.A.;9619468803;8721,650395
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;LPP S.A.;31337570900;907,0319414
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;mBank S.A.;45141180222;7093,023618
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Mirbud S.A.;1631578260;62928,42915
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Orange Polska S.A.;13372922711;337920,0736
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Orlen S.A.;1,11578E+11;105320,6109
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Pepco Group N.V.;17323558050;29038,44267
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;PGE Polska Grupa Energetyczna S.A.;19753649199;245870,9166
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;PKO Bank Polski S.A.;1,0645E+11;209809,4166
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;PKP Cargo S.A.;594770257,8;80797,08509
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Powszechny Zakład Ubezpieczeń S.A.;57631525020;214236,6576
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Rainbow Tours S.A.;1997268800;15509,32569
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Render Cube S.A.;88736560;6360,66517
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Santander Bank Polska S.A.;55734051856;17782,98139
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Selvita S.A.;642534076,8;461,0615741
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Shoper S.A.;1513639328;57001,36691
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Synektik S.A.;2410331855;13456,57371
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Torpol S.A.;1339151000;48081,06707
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;UniCredit S.p.A.;4,67691E+11;7320,845281
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Vercom S.A.;2875757779;5210,877202
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;XTB S.A.;8443823607;87180,46784
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Zabka Group SA;22968118455;206295,2978
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Advanced Micro Devices Inc.;1,25537E+12;2161,781437
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Agnico Eagle Mines Ltd;3,05361E+11;2194,07145
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Allianz SE;6,27305E+11;1021,953799
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Alphabet Inc.;6,55166E+12;5924,440481
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Amazon.com Inc.;8,90856E+12;3210,616076
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Apple Inc.;1,43496E+13;211,3697369
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Applied Materials Inc.;7,33364E+11;78,13667373
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;ASML Holding N.V.;1,50904E+12;874,5012435
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Banco Bilbao Vizcaya Argentaria S.A.;4,82978E+11;16001,85472
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Banco Comercial Portugues S.A.;55983190789;430927,7626
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Bank of America Corp.;1,44401E+12;4574,000956
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Berkshire Hathaway Inc.;1,41931E+12;0,43161688
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;BNP Paribas SA;3,75523E+11;216,3714417
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Broadcom Inc.;5,89973E+12;3347,856141
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;CaixaBank SA;3,09585E+11;74120,78181
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Caterpillar Inc.;9,58324E+11;729,275663
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Coca-Cola Company;1,0812E+12;555,9725194
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;CrowdStrike Holdings Inc.;4,2487E+11;1430,502266
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Deutsche Post AG;2,26929E+11;83,07755516
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Erste Group Bank AG;1,78377E+11;2082,944041
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;GE Vernova Inc.;6,33335E+11;371,6500982
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;General Electric Co.;1,16152E+12;1484,596893
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Grenergy Renovables S.A.;10382849024;8010,038031
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;ING Groep N.V.;2,95857E+11;6545,236122
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;InPost S.A.;22088789759;28110,25623
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Intel Corp.;6,6267E+11;477,8358256
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;JP Morgan Chase & Co.;3,12445E+12;1932,380165
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Linde Plc;7,15833E+11;123,2155278
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Lundin Mining Corp.;66041411732;54154,08456
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;LVMH S.A.;1,35448E+12;373,6414255
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Mercadolibre Inc.;3,67142E+11;52,09111918
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Meta Platforms Inc.;5,19066E+12;148,259338
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Micron Technology Inc.;1,15492E+12;3604,304735
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Microsoft Corp.;1,29114E+13;1991,483545
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Münchener Rück AG;3,10156E+11;59,0551191
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Nektar Therapeutics;4148400852;20038,05103
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Nvidia Corp.;1,62937E+13;8273,472151
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Oracle Corp.;2,01337E+12;2631,603249
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;PepsiCo Inc.;7,05187E+11;37,0648339
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Procter & Gamble Co;1,19742E+12;462,8095438
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Rheinmetall AG;3,03236E+11;215,2008479
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;RTX Corp.;8,85075E+11;2368,142405
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;SAP SE;1,08085E+12;654,6109561
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Schneider Electric SE;5,72013E+11;1491,560558
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Siemens Energy AG;4,37803E+11;2764,580204
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Snowflake Inc.;2,69881E+11;3476,080443
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Vertiv Holdings Co.;2,22854E+11;3261,705443
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Visa Inc.;2,1197E+12;636,1127016
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Walmart Inc.;3,19247E+12;757,3247357
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Waste Management Inc.;3,18604E+11;724,2669059
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Wells Fargo & Co;1,05185E+12;5937,385826
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Western Digital Corp.;2,09987E+11;3833,706009
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Akcje;Wheaton Precious Metals Corp.;1,9197E+11;3184,335644
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Alior Bank S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Archicom S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Bank Pekao S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Bank Pekao S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Benefit Systems S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Cyfrowy Polsat S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Develia S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Develia S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Develia S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Develia S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Echo Investment S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Echo Investment S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Kruk S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Kruk S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Kruk S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Murapol S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;PKO Bank Polski S.A. - OSNP0229;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Santander Bank Polska S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Obligacje korporacyjne;Santander Bank Polska S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Inne;P4 Sp. z o.o.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Inne;Abivax SA - ABVX;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Inne;Rachunek podstawowy;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2035;2035;Inne;Rachunek przeliczeniowy;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;MINISTERSTWO FINANSÓW;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Obligacje skarbowe/gwarantowane;Bank Gospodarstwa Krajowego;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Depozyt/Gotówka;Bank Handlowy w Warszawie S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Depozyt/Gotówka;Bank Handlowy w Warszawie S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Depozyt/Gotówka;Bank Handlowy w Warszawie S.A.;;
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Alior Bank S.A.;14419688306;116998,4456
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Allegro.eu S.A.;32785188540;377350,5974
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Asseco Poland S.A.;18957269205;48338,53257
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Banco Santander S.A.;6,24146E+11;77598,98196
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Bank Millennium S.A.;20173107594;464793,825
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Bank Pekao S.A.;53832603973;94997,40156
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Benefit Systems S.A.;11586657420;4344,837598
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;BNP Paribas Bank Polska S.A.;#VALUE!;#VALUE!
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Budimex S.A.;16283096504;8351,228442
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;CCC S.A.;8428916922;14572,83094
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;CD Projekt S.A.;24078432910;51581,03656
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Compremum S.A.;52010652,04;396832,6034
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Cyber_Folks S.A.;3154766400;29039,5282
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;DataWalk S.A.;583338562,8;47522,45441
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Diagnostyka S.A.;3048169563;24390,50199
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Dino Polska S.A.;40539540000;306098,5233
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Grupa Kęty S.A.;8989870428;8769,352031
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;Grupa Pracuj S.A.;128480000;737549,4727
4Q25;31.12.2025;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;2050;Akcje;ING Bank Śląski S.A.;44429150000;32707,99452
